"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R420","2019-10-01 09:00:00","504.000","353.000","3.000","21.400","-99.000","944.800","","0.000","-99.000","-99.000","-99.000","21.700","","20.800",""
"C0E830","2019-10-01 09:00:00","37.000","167.000","2.300","25.600","0.870","1005.100","","2.000","-99.000","-99.000","-99.000","26.000","","24.400",""
"C0K330","2019-10-01 09:00:00","38.000","136.000","1.500","26.500","0.810","1005.700","","1.000","-99.000","-99.000","-99.000","27.000","","23.500",""
"C0M660","2019-10-01 09:00:00","40.000","77.000","3.000","26.600","0.780","1006.400","","2.500","-99.000","-99.000","-99.000","26.600","","23.700",""
"C0D580","2019-10-01 09:00:00","120.000","134.000","0.300","19.800","0.960","995.100","","19.500","-99.000","-99.000","-99.000","20.100","","19.400",""
"C0R640","2019-10-01 09:00:00","21.000","342.000","6.000","28.500","0.680","1008.200","","0.000","11.100","338.000","","28.500","","25.600",""
"C0E810","2019-10-01 09:00:00","53.000","170.000","1.000","24.100","0.980","1003.200","","5.000","-99.000","-99.000","-99.000","24.100","","22.800",""
"C0A550","2019-10-01 09:00:00","422.000","280.000","2.300","21.800","0.990","959.700","","41.500","11.000","269.000","","21.800","","21.100",""
"C0G750","2019-10-01 09:00:00","31.000","69.000","0.700","27.500","0.730","1007.600","","3.000","-99.000","-99.000","-99.000","27.500","","23.700",""
"C0Z270","2019-10-01 09:00:00","343.000","49.000","2.300","26.100","0.860","968.600","","0.000","-99.000","-99.000","-99.000","26.500","","22.300",""
"C0UA30","2019-10-01 09:00:00","1397.000","299.000","0.800","19.400","0.910","857.600","","1.000","-99.000","-99.000","-99.000","20.200","","17.800",""
"C0I080","2019-10-01 09:00:00","536.000","0.000","0.000","22.500","0.950","953.700","","16.500","-99.000","-99.000","-99.000","22.500","","20.600",""
"C0UA00","2019-10-01 09:00:00","392.000","308.000","2.100","24.700","0.990","963.700","","1.500","-99.000","-99.000","-99.000","24.700","","20.900",""
"C0AD40","2019-10-01 09:00:00","32.000","245.000","1.700","25.000","0.840","1004.300","","16.000","7.100","271.000","","25.000","","23.200",""
"C0S660","2019-10-01 09:00:00","794.000","117.000","1.000","26.100","0.720","921.000","","0.000","-99.000","-99.000","-99.000","26.100","","18.300",""
"C0M640","2019-10-01 09:00:00","155.000","29.000","1.700","26.300","0.750","993.000","","5.500","-99.000","-99.000","-99.000","26.300","","22.500",""
"C0R660","2019-10-01 09:00:00","20.000","57.000","8.200","28.500","-99.000","1007.400","","0.000","-99.000","-99.000","-99.000","28.500","","25.400",""
"C0UA10","2019-10-01 09:00:00","1711.000","258.000","0.800","17.200","1.000","829.600","","40.000","-99.000","-99.000","-99.000","17.200","","14.700",""
"C0V770","2019-10-01 09:00:00","26.000","12.000","1.500","28.300","0.680","1007.300","","0.000","-99.000","-99.000","-99.000","28.300","","24.200",""
"C0E730","2019-10-01 09:00:00","26.000","185.000","0.800","25.700","0.780","1005.000","","17.500","-99.000","-99.000","-99.000","25.700","","23.100",""
"C0V810","2019-10-01 09:00:00","32.000","349.000","4.600","28.100","0.850","1005.300","","0.000","-99.000","-99.000","-99.000","28.100","","24.800",""
"C0A9C0","2019-10-01 09:00:00","35.000","255.000","1.300","24.400","0.880","1004.200","","22.500","-99.000","-99.000","-99.000","24.400","","23.400",""
"C0X310","2019-10-01 09:00:00","9.000","22.000","1.500","27.000","0.750","1010.300","","0.000","-99.000","-99.000","-99.000","27.000","","25.100",""
"C0K280","2019-10-01 09:00:00","23.000","96.000","0.600","28.100","0.730","1009.900","","0.000","-99.000","-99.000","-99.000","28.100","","24.300",""
"C0M650","2019-10-01 09:00:00","20.000","38.000","1.000","27.800","0.680","1008.600","","0.000","-99.000","-99.000","-99.000","27.800","","24.600",""
"C0S910","2019-10-01 09:00:00","212.000","259.000","9.100","26.100","0.860","982.900","","0.000","19.500","293.000","","26.100","","24.800",""
"C0D570","2019-10-01 09:00:00","15.000","179.000","1.100","25.300","0.900","1007.300","","7.500","-99.000","-99.000","-99.000","25.300","","23.000",""
"C0M710","2019-10-01 09:00:00","15.000","100.000","0.300","27.800","0.680","1009.000","","0.000","-99.000","-99.000","-99.000","28.000","","25.000",""
"C0V490","2019-10-01 09:00:00","20.000","354.000","3.500","28.100","0.700","1008.100","","0.000","9.000","360.000","","28.100","","25.100",""
"C0E870","2019-10-01 09:00:00","34.000","193.000","1.000","25.000","0.920","1007.100","","13.500","-99.000","-99.000","-99.000","25.000","","23.000",""
"C0M800","2019-10-01 09:00:00","440.000","193.000","0.400","24.200","0.790","961.900","","2.500","-99.000","-99.000","-99.000","24.400","","21.300",""
"C0A570","2019-10-01 09:00:00","360.000","229.000","4.000","23.500","0.810","967.300","","40.500","9.900","212.000","","23.500","","21.100",""
"C0S790","2019-10-01 09:00:00","236.000","92.000","1.400","26.800","0.860","981.000","","0.000","-99.000","-99.000","-99.000","28.500","","23.700",""
"C0D590","2019-10-01 09:00:00","143.000","221.000","1.700","24.500","0.880","993.500","","7.000","-99.000","-99.000","-99.000","24.500","","22.800",""
"C0U990","2019-10-01 09:00:00","31.000","251.000","2.100","28.900","0.600","1003.200","","1.500","9.200","250.000","","29.000","","24.400",""
"C0M700","2019-10-01 09:00:00","150.000","30.000","1.100","26.700","0.710","994.400","","11.500","-99.000","-99.000","-99.000","26.700","","22.600",""
"C0A970","2019-10-01 09:00:00","96.000","289.000","5.600","24.800","0.890","995.000","","24.000","16.300","309.000","","25.200","","21.700",""
"CM0110","2019-10-01 09:00:00","7.000","132.000","1.400","27.800","0.650","1009.300","","0.000","-99.000","-99.000","-99.000","27.800","","24.500",""
"C0S940","2019-10-01 09:00:00","150.000","247.000","0.900","29.100","0.780","988.400","","0.000","-99.000","-99.000","-99.000","29.100","","24.300",""
"C0X250","2019-10-01 09:00:00","33.000","48.000","1.700","27.500","0.740","1006.800","","1.000","-99.000","-99.000","-99.000","27.500","","24.100",""
"C0K520","2019-10-01 09:00:00","10.000","114.000","1.300","27.000","0.750","1008.300","","0.500","-99.000","-99.000","-99.000","27.100","","24.100",""
"C0Z200","2019-10-01 09:00:00","153.000","202.000","0.800","26.500","0.990","990.200","","0.000","-99.000","-99.000","-99.000","26.500","","21.900",""
"C0V740","2019-10-01 09:00:00","60.000","335.000","3.100","27.700","0.710","1004.400","","2.000","-99.000","-99.000","-99.000","27.700","","23.700",""
"C0V790","2019-10-01 09:00:00","410.000","223.000","2.100","25.800","0.810","963.500","","1.000","-99.000","-99.000","-99.000","25.800","","21.800",""
"C0G860","2019-10-01 09:00:00","45.000","128.000","0.500","27.200","0.710","1003.600","","8.000","-99.000","-99.000","-99.000","27.200","","24.200",""
"C0F0A0","2019-10-01 09:00:00","3587.000","202.000","4.400","6.800","1.000","661.900","","48.500","9.600","214.000","","6.900","","5.300",""
"C0Z250","2019-10-01 09:00:00","1124.000","0.000","0.100","22.900","0.840","886.100","","0.000","-99.000","-99.000","-99.000","22.900","","18.100",""
"C0K440","2019-10-01 09:00:00","35.000","94.000","1.000","26.900","0.760","1006.500","","1.500","-99.000","-99.000","-99.000","26.900","","23.500",""
"C0T900","2019-10-01 09:00:00","160.000","148.000","1.000","28.200","0.740","986.900","","0.000","-99.000","-99.000","-99.000","28.200","","22.200",""
"C0F9V0","2019-10-01 09:00:00","525.000","111.000","1.300","22.600","0.960","953.200","","16.000","-99.000","-99.000","-99.000","22.600","","21.100",""
"C0UA20","2019-10-01 09:00:00","2619.000","201.000","4.200","11.200","1.000","-99.000","","1.000","-99.000","-99.000","-99.000","11.200","","10.400",""
"C0M850","2019-10-01 09:00:00","695.000","0.000","0.000","21.700","0.990","932.800","","3.500","-99.000","-99.000","-99.000","21.700","","20.000",""
"C0G790","2019-10-01 09:00:00","27.000","0.000","0.200","27.000","0.850","1008.900","","6.500","-99.000","-99.000","-99.000","27.000","","24.400",""
"C0C620","2019-10-01 09:00:00","19.000","220.000","3.500","26.200","0.810","1004.000","","5.000","-99.000","-99.000","-99.000","26.200","","22.700",""
"C0I360","2019-10-01 09:00:00","300.000","296.000","2.600","22.800","0.870","976.300","","11.500","-99.000","-99.000","-99.000","24.000","","21.900",""
"C0M810","2019-10-01 09:00:00","1354.000","299.000","0.800","18.000","0.980","864.900","","3.500","-99.000","-99.000","-99.000","18.100","","16.600",""
"C0AC80","2019-10-01 09:00:00","40.000","248.000","0.600","24.800","0.910","1003.000","","18.000","-99.000","-99.000","-99.000","24.800","","23.000",""
"CM0140","2019-10-01 09:00:00","26.000","122.000","0.500","29.000","0.690","1002.900","","0.000","-99.000","-99.000","-99.000","29.200","","24.400",""
"C0T790","2019-10-01 09:00:00","2830.000","266.000","1.300","10.500","0.990","725.600","","1.500","12.500","258.000","","10.500","","9.300",""
"C0M830","2019-10-01 09:00:00","540.000","183.000","0.800","22.900","0.990","951.600","","5.500","-99.000","-99.000","-99.000","22.900","","21.100",""
"C0V750","2019-10-01 09:00:00","50.000","6.000","3.000","28.800","0.760","1005.700","","3.000","-99.000","-99.000","-99.000","28.800","","24.800",""
"C0K530","2019-10-01 09:00:00","12.000","132.000","1.200","27.200","0.740","1008.900","","0.500","-99.000","-99.000","-99.000","27.200","","24.400",""
"C0G850","2019-10-01 09:00:00","62.000","70.000","0.900","27.700","0.740","1002.400","","15.500","-99.000","-99.000","-99.000","27.700","","24.500",""
"C0M780","2019-10-01 09:00:00","30.000","89.000","1.300","27.500","0.710","1007.400","","2.000","-99.000","-99.000","-99.000","27.800","","23.900",""
"C0K510","2019-10-01 09:00:00","10.000","46.000","0.700","28.200","0.680","1008.600","","0.000","-99.000","-99.000","-99.000","28.200","","24.400",""
"C0D650","2019-10-01 09:00:00","97.000","202.000","5.300","24.900","0.800","997.400","","4.500","10.300","205.000","","24.900","","23.100",""
"C0V630","2019-10-01 09:00:00","19.000","346.000","2.000","28.000","0.650","1010.500","","0.500","-99.000","-99.000","-99.000","28.100","","25.000",""
"C0U910","2019-10-01 09:00:00","17.000","334.000","5.300","29.100","0.600","1002.900","","4.000","-99.000","-99.000","-99.000","29.100","","23.400",""
"C0U600","2019-10-01 09:00:00","10.000","245.000","2.200","28.300","0.630","1003.900","","4.000","12.300","258.000","","28.300","","24.600",""
"C0G820","2019-10-01 09:00:00","29.000","113.000","0.400","27.400","0.780","1006.100","","5.000","-99.000","-99.000","-99.000","27.400","","24.300",""
"C0R590","2019-10-01 09:00:00","72.000","355.000","7.000","27.300","0.720","1001.700","","0.000","-99.000","-99.000","-99.000","27.300","","23.800",""
"C0A9E0","2019-10-01 09:00:00","26.000","225.000","3.200","25.400","0.810","1005.100","","9.500","-99.000","-99.000","-99.000","25.400","","23.100",""
"C0R480","2019-10-01 09:00:00","57.000","339.000","3.900","28.000","0.670","1003.600","","0.000","-99.000","-99.000","-99.000","28.000","","24.200",""
"C0X300","2019-10-01 09:00:00","70.000","0.000","0.000","26.700","0.820","1002.600","","9.000","-99.000","-99.000","-99.000","26.700","","23.300",""
"C0U970","2019-10-01 09:00:00","7.000","265.000","5.700","27.400","0.630","1005.600","","1.000","-99.000","-99.000","-99.000","27.500","","24.500",""
"C0M750","2019-10-01 09:00:00","10.000","355.000","0.500","27.700","0.690","1009.300","","0.000","-99.000","-99.000","-99.000","27.800","","25.200",""
"C0I110","2019-10-01 09:00:00","161.000","171.000","0.900","26.000","0.770","993.000","","19.000","-99.000","-99.000","-99.000","26.000","","22.900",""
"C0V370","2019-10-01 09:00:00","74.000","331.000","1.000","28.300","0.720","1002.600","","0.000","-99.000","-99.000","-99.000","28.300","","23.900",""
"C0C690","2019-10-01 09:00:00","242.000","303.000","1.100","24.100","0.820","980.600","","8.000","-99.000","-99.000","-99.000","24.100","","21.400",""
"C0A540","2019-10-01 09:00:00","401.000","343.000","0.900","21.000","0.980","960.700","","19.500","6.000","324.000","","21.100","","20.600",""
"C0H950","2019-10-01 09:00:00","192.000","135.000","0.400","24.600","0.990","989.800","","16.000","-99.000","-99.000","-99.000","24.600","","22.300",""
"C0O960","2019-10-01 09:00:00","112.000","14.000","2.000","27.100","0.760","997.900","","0.000","-99.000","-99.000","-99.000","27.100","","23.400",""
"C0AH10","2019-10-01 09:00:00","30.000","275.000","4.800","25.400","0.890","1003.000","","15.000","11.000","293.000","","25.400","","23.700",""
"C0R680","2019-10-01 09:00:00","13.000","288.000","5.800","27.200","-99.000","1005.300","","0.000","-99.000","-99.000","-99.000","27.900","","26.100",""
"C0X210","2019-10-01 09:00:00","38.000","68.000","2.400","26.400","0.810","1004.600","","6.500","-99.000","-99.000","-99.000","26.400","","23.500",""
"C0D430","2019-10-01 09:00:00","87.000","0.000","0.200","23.700","0.920","998.200","","35.000","-99.000","-99.000","-99.000","23.700","","22.600",""
"C0AD30","2019-10-01 09:00:00","20.000","215.000","3.600","25.700","0.800","1003.300","","7.500","-99.000","-99.000","-99.000","25.700","","23.900",""
"C0R240","2019-10-01 09:00:00","87.000","37.000","1.700","25.100","0.930","999.600","","0.500","-99.000","-99.000","-99.000","25.100","","23.600",""
"C0AI30","2019-10-01 09:00:00","26.000","231.000","4.200","25.300","0.880","1005.400","","8.500","-99.000","-99.000","-99.000","25.300","","23.900",""
"C0U960","2019-10-01 09:00:00","1885.000","324.000","1.600","18.300","0.730","811.100","","4.000","9.700","290.000","","18.300","","14.100",""
"C0T9E0","2019-10-01 09:00:00","415.000","6.000","0.800","25.300","0.940","961.300","","0.000","-99.000","-99.000","-99.000","25.300","","22.000",""
"C0D550","2019-10-01 09:00:00","1956.000","0.000","0.000","14.700","0.970","809.400","","89.500","-99.000","-99.000","-99.000","14.800","","13.700",""
"C0C630","2019-10-01 09:00:00","209.000","232.000","4.600","23.700","0.860","984.500","","14.000","-99.000","-99.000","-99.000","23.700","","22.400",""
"C0R170","2019-10-01 09:00:00","26.000","347.000","2.600","29.400","0.650","1007.400","","0.000","7.800","352.000","","29.400","","25.100",""
"C0I420","2019-10-01 09:00:00","305.000","228.000","1.000","23.000","0.900","976.300","","8.500","-99.000","-99.000","-99.000","24.200","","22.100",""
"C0A640","2019-10-01 09:00:00","241.000","267.000","2.600","23.000","0.890","982.200","","42.500","9.900","235.000","","23.000","","21.700",""
"C0A930","2019-10-01 09:00:00","216.000","239.000","3.900","24.300","1.000","980.300","","54.000","12.600","301.000","","24.300","","21.400",""
"C0F9M0","2019-10-01 09:00:00","230.000","156.000","1.000","24.300","0.870","984.100","","12.500","-99.000","-99.000","-99.000","24.300","","22.500",""
"C0AC40","2019-10-01 09:00:00","1079.000","263.000","10.700","17.400","0.990","888.600","","60.000","17.600","296.000","","18.500","","17.300",""
"C0AI00","2019-10-01 09:00:00","188.000","234.000","5.500","23.800","0.930","985.900","","10.500","14.800","238.000","","23.800","","22.100",""
"C0T9M0","2019-10-01 09:00:00","92.000","321.000","3.300","28.700","0.760","997.000","","0.000","-99.000","-99.000","-99.000","28.700","","23.300",""
"C0K430","2019-10-01 09:00:00","30.000","108.000","1.400","26.700","0.780","1007.900","","0.000","-99.000","-99.000","-99.000","26.700","","24.000",""
"C0Z170","2019-10-01 09:00:00","199.000","119.000","1.600","27.900","0.770","985.600","","0.000","-99.000","-99.000","-99.000","28.300","","21.600",""
"C0Z100","2019-10-01 09:00:00","36.000","25.000","0.500","28.800","0.800","1003.700","","0.000","-99.000","-99.000","-99.000","29.100","","23.000",""
"C0U710","2019-10-01 09:00:00","1942.000","266.000","1.000","14.600","0.990","805.200","","2.500","-99.000","-99.000","-99.000","14.800","","13.200",""
"C0SA30","2019-10-01 09:00:00","92.000","120.000","0.900","29.500","0.700","996.100","","0.000","-99.000","-99.000","-99.000","29.500","","23.800",""
"C0V500","2019-10-01 09:00:00","6.000","355.000","1.600","28.700","0.720","1008.200","","0.500","-99.000","-99.000","-99.000","28.700","","25.300",""
"CM0160","2019-10-01 09:00:00","196.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V350","2019-10-01 09:00:00","36.000","324.000","3.600","29.000","0.660","1007.200","","0.000","-99.000","-99.000","-99.000","29.000","","24.700",""
"C0W120","2019-10-01 09:00:00","58.000","259.000","5.100","26.900","0.860","1003.500","","0.000","-99.000","-99.000","-99.000","26.900","","24.400",""
"C0R470","2019-10-01 09:00:00","103.000","360.000","1.200","27.800","0.780","998.900","","1.000","-99.000","-99.000","-99.000","28.300","","24.200",""
"C0M770","2019-10-01 09:00:00","164.000","63.000","1.900","26.200","0.720","991.800","","13.000","-99.000","-99.000","-99.000","26.200","","22.400",""
